code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
5032,ＡＮＹＣＯＬＯＲ株式会社,2240.0,-66.5375073551018,23.1614539306847,2496.68,4245.4415283203125,"大幅下落,売られすぎ,長期線割れ",3
9766,コナミグループ株式会社,17665.0,-33.231294496515794,28.58880778588808,18735.4,20766.15795898437,"大幅下落,売られすぎ,長期線割れ",3
4194,ビジョナル株式会社,7792.0,-37.46388443017656,45.850701023114816,7605.28,8958.025,"大幅下落,長期線割れ",2
3635,株式会社コーエーテクモホールディングス,1514.5,-34.259063694407125,54.73321858864029,1485.6,1743.4807861328125,"大幅下落,長期線割れ",2
6814,古野電気株式会社,5690.0,-42.60296623493077,48.18652849740933,5990.0,7096.502663574219,"大幅下落,長期線割れ",2
8111,株式会社ゴールドウイン,2174.0,-31.14518647580772,57.79661016949153,2140.22,2436.5681335449217,"大幅下落,長期線割れ",2
2726,株式会社パルグループホールディングス,1472.0,-48.82497540340108,54.34782608695652,1410.24,1791.7259796142578,"大幅下落,長期線割れ",2
9697,株式会社カプコン,3012.0,-39.1926296269045,59.33420365535248,2923.98,3552.003621826172,"大幅下落,長期線割れ",2
3697,株式会社ＳＨＩＦＴ,674.0,-62.86501377410468,49.618801920085865,666.4799975585937,871.4194995117188,"大幅下落,長期線割れ",2
4716,日本オラクル株式会社,8300.0,-47.69942388055607,34.640221402214024,8699.16,10487.705021972655,"大幅下落,長期線割れ",2
4684,株式会社オービック,3823.0,-31.123811707543386,39.00826446280991,3906.36,4453.753801269531,"大幅下落,長期線割れ",2
7014,株式会社名村造船所,3545.0,-41.01258224223405,57.30337078651685,3660.8,4143.697651367187,"大幅下落,長期線割れ",2
6417,株式会社三共,1578.0,-46.29574633253559,37.47368421052632,1594.44,2235.6456396484373,"大幅下落,長期線割れ",2
7906,ヨネックス株式会社,2311.0,-48.33094412988795,42.270531400966185,2323.96,3259.4554138183594,"大幅下落,長期線割れ",2
9759,株式会社ＮＳＤ,2465.0,-30.481805850621942,37.844940867279895,2501.84,3002.232449951172,"大幅下落,長期線割れ",2
8136,株式会社サンリオ,1100.0,-35.96729799799558,78.24122765625339,922.1000024414062,1098.1832299804687,大幅下落,1
3923,株式会社ラクス,945.2000122070312,-31.60922367412812,45.3611356483402,948.3320043945312,1009.614532775879,大幅下落,1
3092,株式会社ＺＯＺＯ,1149.0,-25.545523702168264,57.90554414784395,1080.4680004882812,1193.0719332885742,大幅下落,1
4519,中外製薬株式会社,7534.0,-28.95806533427838,51.95287190045272,7492.97388671875,7957.363225097656,大幅下落,1
3110,日東紡績株式会社,4315.0,-34.422492401215806,61.23308270676692,4110.44,3293.23864440918,大幅下落,1
3064,株式会社ＭｏｎｏｔａＲＯ,1855.5,-36.26239186978443,46.41346078157761,1816.9342578125,2041.4349853515623,大幅下落,1
6532,株式会社ベイカレント,6036.0,-32.658479927626466,55.507791509940894,5718.24,6126.655729980469,大幅下落,1
5706,三井金属株式会社,42550.0,-26.256499133448877,59.26788685524126,45957.2,27013.658896484376,大幅下落,1
4107,伊勢化学工業株式会社,4455.0,-47.036540190607056,61.008900847183085,4004.735009765625,4468.225865478516,大幅下落,1
7832,株式会社バンダイナムコホールディングス,3784.0,-32.80521314968679,62.12121212121212,3686.32,4179.329233398437,大幅下落,1
4816,東映アニメーション株式会社,2434.0,-31.618405410939783,55.30546623794213,2364.84,2663.153360595703,大幅下落,1
