code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
5706,三井金属株式会社,22805.0,-60.47660311958406,20.067372473532245,27344.4,31490.508876953125,"大幅下落,売られすぎ,長期線割れ,25日線大幅下方乖離",4
5334,日本特殊陶業株式会社,7262.0,-35.53484243231247,18.894830659536552,8396.12,8294.181967773438,"大幅下落,売られすぎ,長期線割れ",3
4519,中外製薬株式会社,6500.0,-38.70817954244883,23.432979749276758,6825.84,7999.862431640625,"大幅下落,売られすぎ,長期線割れ",3
6146,株式会社ディスコ,51400.0,-43.93542757417103,20.1555411535969,58288.8,64465.35552734375,"大幅下落,売られすぎ,長期線割れ",3
6368,オルガノ株式会社,11695.0,-41.94589228096302,22.347266881028943,13140.6,14933.105703125,"大幅下落,売られすぎ,長期線割れ",3
7906,ヨネックス株式会社,2370.0,-43.20420361725014,13.186813186813184,2669.32,2928.120478515625,"大幅下落,売られすぎ,長期線割れ",3
4107,伊勢化学工業株式会社,3890.0,-53.7535670800138,44.81707317073171,3990.2,4681.83009765625,"大幅下落,長期線割れ",2
3110,日東紡績株式会社,2884.0,-56.17021276595745,49.33645589383295,3051.56,3690.295704956055,"大幅下落,長期線割れ",2
6590,芝浦メカトロニクス株式会社,3700.0,-41.45569620253164,40.43321299638989,4054.4,4577.994127197266,"大幅下落,長期線割れ",2
6383,株式会社ダイフク,5368.0,-31.29509299607367,31.67044595616024,5808.32,6032.592250976562,"大幅下落,長期線割れ",2
6857,株式会社アドバンテスト,30160.0,-22.127549703072557,29.359165424739203,34191.6,26692.17518554688,売られすぎ,1
4980,デクセリアルズ株式会社,2875.0,-45.00765110941087,41.31483715319662,2975.14,3068.873582763672,大幅下落,1
8035,東京エレクトロン株式会社,50650.0,-37.66920994339159,30.10664479081214,55004.0,48678.55216796875,大幅下落,1
2127,株式会社日本Ｍ＆Ａセンターホールディングス,647.0999755859375,-18.528394501312626,27.21237339757332,662.272001953125,670.8768374633789,売られすぎ,1
4194,ビジョナル株式会社,8600.0,-29.21810699588477,40.17358958462493,9049.12,8426.245,大幅下落,1
5803,株式会社フジクラ,4744.0,-40.199168032270265,39.52967525195969,5323.56,4475.51082397461,大幅下落,1
6920,レーザーテック株式会社,35590.0,-39.00515686656549,54.17024935511608,35445.6,37373.733017578124,大幅下落,1
2726,株式会社パルグループホールディングス,1508.0,-45.01829536928187,50.0,1506.56,1591.877887573242,大幅下落,1
3697,株式会社ＳＨＩＦＴ,872.5,-38.48958235089035,41.24121773151821,904.9527978515624,769.9517352294922,大幅下落,1
8919,株式会社カチタス,3460.0,-11.053984575835475,25.98425196850394,3634.6,3300.099334716797,売られすぎ,1
4716,日本オラクル株式会社,9237.0,-38.53523732933069,50.62158130283441,9228.92,9284.251335449218,大幅下落,1
7735,株式会社ＳＣＲＥＥＮホールディングス,12140.0,-38.59382903388973,33.83685800604229,13286.6,11324.629702148435,大幅下落,1
6871,株式会社日本マイクロニクス,12390.0,-31.84818481848185,41.00156494522692,13273.2,11849.585361328123,大幅下落,1
6814,古野電気株式会社,7030.0,-28.345298271922825,36.06702972352424,7578.7834375,7088.909448242188,大幅下落,1
1961,三機工業株式会社,2425.0,-25.95419847328244,48.09741248097413,2419.0,2332.320280151367,大幅下落,1
4732,株式会社ユー・エス・エス,1907.5,-10.50903119868637,28.941176470588232,1969.2,1806.6653149414065,売られすぎ,1
8111,株式会社ゴールドウイン,2141.0,-32.19036073813446,44.72049689440994,2129.5,2341.076256103516,大幅下落,1
9983,株式会社ファーストリテイリング,66620.0,-24.5469244766276,25.386487281500607,71519.3090625,69237.1007421875,売られすぎ,1
6417,株式会社三共,2117.5,-26.761731761870244,68.19444444444444,1988.1,2023.776201171875,大幅下落,1
1942,株式会社関電工,5397.0,-27.65415549597855,48.36557705136758,5527.4,5890.838413085938,大幅下落,1
6507,シンフォニアテクノロジー株式会社,11620.0,-31.24260355029585,42.37668161434978,12243.6,12332.39224609375,大幅下落,1
6951,日本電子株式会社,6872.0,-25.748244192328475,42.89629968021927,7272.88,6471.985893554687,大幅下落,1
6845,アズビル株式会社,1447.0,-17.784090909090907,29.04109589041096,1498.6,1484.7259753417968,売られすぎ,1
