code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
5706,三井金属株式会社,21235.0,-63.19757365684575,16.630855178341207,26764.2,31515.691337890625,"大幅下落,売られすぎ,長期線割れ,25日線大幅下方乖離",4
7906,ヨネックス株式会社,2381.0,-42.94059443572682,18.69300911854104,2631.16,2917.012556152344,"大幅下落,売られすぎ,長期線割れ",3
5334,日本特殊陶業株式会社,7218.0,-35.9254327563249,22.41014799154334,8201.2,8302.049108886718,"大幅下落,売られすぎ,長期線割れ",3
6146,株式会社ディスコ,50590.0,-44.81893542757417,20.76101468624833,57200.8,64519.88265625,"大幅下落,売られすぎ,長期線割れ",3
3110,日東紡績株式会社,2876.0,-56.2917933130699,43.29113924050633,3031.16,3689.8171807861327,"大幅下落,長期線割れ",2
4519,中外製薬株式会社,6684.0,-36.97314954795815,34.67954345917471,6776.68,7984.463234863281,"大幅下落,長期線割れ",2
6368,オルガノ株式会社,12030.0,-40.28294862248697,31.98757763975155,12942.8,14924.06751953125,"大幅下落,長期線割れ",2
6383,株式会社ダイフク,5396.0,-30.936721648065117,36.66921313980138,5740.84,6037.849670410156,"大幅下落,長期線割れ",2
4107,伊勢化学工業株式会社,3915.0,-53.45635350083651,33.59073359073359,4000.8,4686.375217285156,"大幅下落,長期線割れ",2
6590,芝浦メカトロニクス株式会社,3595.0,-43.11708860759494,33.208955223880594,3998.6,4584.264307861328,"大幅下落,長期線割れ",2
8919,株式会社カチタス,3495.0,-10.154241645244216,19.64285714285714,3630.2,3305.640251464844,売られすぎ,1
8035,東京エレクトロン株式会社,50970.0,-37.27541225695299,30.105900151285937,54402.4,48881.35565429687,大幅下落,1
4194,ビジョナル株式会社,8552.0,-29.49711459192086,34.15012406947892,8996.36,8408.805,大幅下落,1
5803,株式会社フジクラ,4867.0,-38.64868271776125,40.3351042092358,5249.4,4494.003651123046,大幅下落,1
4716,日本オラクル株式会社,9346.0,-37.80993050556724,45.89178356713427,9220.08,9252.243635253906,大幅下落,1
6920,レーザーテック株式会社,35960.0,-38.371043577457016,55.51839464882943,35135.2,37462.19969726563,大幅下落,1
4980,デクセリアルズ株式会社,2979.0,-43.01836266258607,45.53466509988249,2960.6,3069.589201660156,大幅下落,1
7735,株式会社ＳＣＲＥＥＮホールディングス,12320.0,-37.68335862417805,31.071913161465403,13171.0,11386.732199707032,大幅下落,1
6871,株式会社日本マイクロニクス,12620.0,-30.583058305830583,46.96048632218845,13156.0,11915.934780273436,大幅下落,1
3697,株式会社ＳＨＩＦＴ,879.2000122070312,-37.379831280106025,35.99733664707769,902.4509838867187,768.5486520385742,大幅下落,1
2726,株式会社パルグループホールディングス,1492.0,-43.196972566264,50.520833333333336,1505.68,1586.0819122314454,大幅下落,1
6417,株式会社三共,2148.5,-25.64011712414473,68.0911680911681,2004.16,2019.73248046875,大幅下落,1
8111,株式会社ゴールドウイン,2169.5,-31.287710238852277,46.19666048237476,2129.9,2334.722143554688,大幅下落,1
6507,シンフォニアテクノロジー株式会社,12530.0,-25.857988165680474,52.93005671077504,12180.0,12367.73580078125,大幅下落,1
4812,株式会社電通総研,2864.0,-2.252559726962457,21.05263157894737,2804.28,2338.037995605469,売られすぎ,1
