code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
5334,日本特殊陶業株式会社,7446.0,-33.90146471371504,15.142991092358171,8819.2,8278.367971191406,"大幅下落,売られすぎ,長期線割れ,25日線大幅下方乖離",4
7906,ヨネックス株式会社,2543.0,-39.058350126019874,25.0,2697.0,2950.347021484375,"大幅下落,売られすぎ,長期線割れ",3
6544,ジャパンエレベーターサービスホールディングス株式会社,1468.5,-26.367672970452706,22.922636103151877,1528.08,1677.3102215576173,"大幅下落,売られすぎ,長期線割れ",3
4519,中外製薬株式会社,6476.0,-38.93448780259979,22.418358340688428,6892.52,8032.143996582031,"大幅下落,売られすぎ,長期線割れ",3
6146,株式会社ディスコ,53590.0,-41.546684118673646,27.788778877887797,59823.2,64344.8184765625,"大幅下落,売られすぎ,長期線割れ",3
6590,芝浦メカトロニクス株式会社,3960.0,-37.34177215189873,46.69421487603306,4196.6,4565.890571289063,"大幅下落,長期線割れ",2
3697,株式会社ＳＨＩＦＴ,830.9000244140625,-44.5555687947788,29.09952473682857,906.4147021484376,772.801116027832,"大幅下落,売られすぎ",2
3110,日東紡績株式会社,3065.0,-53.419452887538,46.18736383442266,3075.08,3687.246957397461,"大幅下落,長期線割れ",2
5706,三井金属株式会社,26200.0,-54.59272097053726,35.959715639810426,28698.4,31418.56439453125,"大幅下落,長期線割れ",2
4107,伊勢化学工業株式会社,4055.0,-51.79195745744368,57.09779179810726,3961.4,4675.246492919922,"大幅下落,長期線割れ",2
8111,株式会社ゴールドウイン,2095.0,-33.64727031592326,40.685224839400426,2140.28,2357.0493933105467,"大幅下落,長期線割れ",2
6368,オルガノ株式会社,12550.0,-37.70166294365848,35.34338358458962,13607.2,14961.745834960935,"大幅下落,長期線割れ",2
3923,株式会社ラクス,1020.5,-26.16082697926877,37.25728155339806,1098.14,956.7676681518554,大幅下落,1
4980,デクセリアルズ株式会社,2845.0,-45.58148431522571,42.84122562674094,3019.46,3072.6147204589843,大幅下落,1
6920,レーザーテック株式会社,35280.0,-39.536440973656376,52.03252032520325,36489.6,37214.47948242188,大幅下落,1
4716,日本オラクル株式会社,8850.0,-42.7816469905041,35.35851122058018,9220.32,9351.273640136718,大幅下落,1
5803,株式会社フジクラ,5493.0,-30.75759485692676,52.987421383647806,5350.16,4438.817849121094,大幅下落,1
2726,株式会社パルグループホールディングス,1512.0,-47.43434973501524,47.35449735449736,1505.16,1602.6747735595702,大幅下落,1
4194,ビジョナル株式会社,8649.0,-28.814814814814817,33.67248062015503,9127.2,8460.5,大幅下落,1
2127,株式会社日本Ｍ＆Ａセンターホールディングス,625.0999755859375,-21.298252929058904,18.918895657824336,663.1600024414063,672.33431640625,売られすぎ,1
8919,株式会社カチタス,3480.0,-10.539845758354756,29.729729729729726,3622.8,3288.8495825195314,売られすぎ,1
8035,東京エレクトロン株式会社,53700.0,-33.91582574452375,48.49340866290019,55775.2,48280.8465234375,大幅下落,1
3064,株式会社ＭｏｎｏｔａＲＯ,1867.5,-27.49026166264428,50.78864353312303,1877.92,1979.45920715332,大幅下落,1
2222,寿スピリッツ株式会社,2455.0,-11.912450663796196,26.270373921380624,2657.06,2107.804328613281,売られすぎ,1
4626,太陽ホールディングス株式会社,4720.0,-24.780876494023904,27.52293577981652,4777.44,4935.17,売られすぎ,1
9983,株式会社ファーストリテイリング,66860.0,-24.275103129800684,17.24536423729063,73347.9653125,68980.77283203125,売られすぎ,1
7735,株式会社ＳＣＲＥＥＮホールディングス,13020.0,-34.14264036418817,48.95104895104895,13450.6,11201.769892578124,大幅下落,1
6871,株式会社日本マイクロニクス,12760.0,-29.812981298129813,39.36170212765957,13564.8,11721.235466308592,大幅下落,1
6383,株式会社ダイフク,5631.0,-27.92896212013615,40.84880636604775,5926.96,6021.057204589843,大幅下落,1
4503,アステラス製薬株式会社,2237.0,-17.666543982333454,26.854219948849103,2347.4,2257.882151489258,売られすぎ,1
6417,株式会社三共,1986.5,-32.06007233098552,64.06533575317604,1956.4,2032.6680505371091,大幅下落,1
5929,三和ホールディングス株式会社,3473.0,-26.36457225360824,31.944444444444443,3608.08,3737.92921875,大幅下落,1
6507,シンフォニアテクノロジー株式会社,12010.0,-28.93491124260355,43.46666666666668,12586.0,12282.742353515623,大幅下落,1
