code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
6544,ジャパンエレベーターサービスホールディングス株式会社,1496.5,-26.42073383223512,27.284263959390856,1696.9,1706.5556384277345,"大幅下落,売られすぎ,長期線割れ",3
3110,日東紡績株式会社,3050.0,-53.64741641337386,47.57824143070045,3144.56,3558.3913934326174,"大幅下落,長期線割れ",2
4519,中外製薬株式会社,7184.0,-32.25839412814652,46.925403225806456,7124.0,8039.290068359375,"大幅下落,長期線割れ",2
8111,株式会社ゴールドウイン,2155.5,-31.73111750165756,40.481565086531226,2274.16,2408.987967529297,"大幅下落,長期線割れ",2
4107,伊勢化学工業株式会社,3790.0,-54.94242139672295,65.60846560846561,3621.2,4593.188536376953,"大幅下落,長期線割れ",2
4716,日本オラクル株式会社,9360.0,-39.48431817300773,74.63556851311954,8747.04,9728.396486816406,大幅下落,1
5803,株式会社フジクラ,5800.0,-26.887684356485565,62.90282902829029,4724.56,4218.62986328125,大幅下落,1
3064,株式会社ＭｏｎｏｔａＲＯ,1892.5,-31.60879449324269,52.74930102516309,1951.98,1998.6292510986327,大幅下落,1
8136,株式会社サンリオ,1191.0,-30.630539839135263,53.648068669527895,1234.42,1063.3168490600583,大幅下落,1
8035,東京エレクトロン株式会社,58230.0,-28.34112724587743,38.493599285501645,62645.2,45921.264892578125,大幅下落,1
6920,レーザーテック株式会社,38980.0,-33.19530808257159,44.91761723700887,42125.6,36200.95157226562,大幅下落,1
6146,株式会社ディスコ,62960.0,-31.32635253054101,43.7038693804518,64468.4,63533.131171875,大幅下落,1
4194,ビジョナル株式会社,9228.0,-25.43030303030303,67.51592356687897,8658.32,8568.515,大幅下落,1
4980,デクセリアルズ株式会社,3120.0,-40.32134659525632,31.548387096774192,3549.72,3009.4444079589844,大幅下落,1
5706,三井金属株式会社,29000.0,-49.74003466204506,41.6485112563544,32039.4,30137.86248535156,大幅下落,1
1980,ダイダン株式会社,2628.0,-27.14738221878848,50.14792899408284,2617.36,2645.6086364746093,大幅下落,1
6590,芝浦メカトロニクス株式会社,4340.0,-31.329113924050635,36.079545454545446,4997.2,4497.325710449219,大幅下落,1
3697,株式会社ＳＨＩＦＴ,916.2000122070312,-46.9484648403572,66.26820259637512,802.7840014648438,793.5849996948242,大幅下落,1
2726,株式会社パルグループホールディングス,1496.0,-47.990600002369575,70.19867549668874,1465.44,1650.2730633544925,大幅下落,1
1961,三機工業株式会社,2379.0,-27.3587786259542,43.99563318777293,2457.84,2249.7297747802736,大幅下落,1
6368,オルガノ株式会社,14280.0,-29.11392405063291,44.01858304297329,14855.0,14918.64896484375,大幅下落,1
1969,高砂熱学工業株式会社,4135.0,-26.926190265911693,39.83481575603558,4461.8,4574.805780029297,大幅下落,1
7735,株式会社ＳＣＲＥＥＮホールディングス,13745.0,-30.47546788062721,34.49634214969049,15406.8,10511.365485839844,大幅下落,1
7014,株式会社名村造船所,4385.0,-27.035309769307847,58.00711743772242,4127.6,4255.756778564453,大幅下落,1
6417,株式会社三共,1935.5,-34.12890812840471,77.35229759299781,1770.04,2098.0033715820314,大幅下落,1
1942,株式会社関電工,5422.0,-27.31903485254692,34.99161542761318,5890.44,5782.310341796875,大幅下落,1
7906,ヨネックス株式会社,2820.0,-36.95078426927046,71.42857142857143,2568.32,3067.3193542480467,大幅下落,1
