code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
4816,東映アニメーション株式会社,2342.0,-34.20308359590015,23.125,2545.28,2738.940537109375,"大幅下落,売られすぎ,長期線割れ",3
6417,株式会社三共,1639.5,-44.2027098302865,22.899159663865547,1726.18,2342.200323486328,"大幅下落,売られすぎ,長期線割れ",3
8136,株式会社サンリオ,905.0,-47.31854971653273,59.02625880844543,881.9960009765625,1146.8923294067383,"大幅下落,長期線割れ",2
4194,ビジョナル株式会社,7949.0,-36.20385232744784,58.11119573495811,7672.72,9344.81,"大幅下落,長期線割れ",2
5032,ＡＮＹＣＯＬＯＲ株式会社,2931.0,-56.2149259186622,61.163734776725306,2828.84,4452.217680664063,"大幅下落,長期線割れ",2
3092,株式会社ＺＯＺＯ,1060.0,-31.312672037058203,59.22865013774105,1021.4880004882812,1218.7123715209962,"大幅下落,長期線割れ",2
9697,株式会社カプコン,2885.0,-41.756552614083496,42.15,3178.14,3648.362043457031,"大幅下落,長期線割れ",2
8111,株式会社ゴールドウイン,2091.5,-33.75812213162458,44.23320659062104,2162.24,2451.764793701172,"大幅下落,長期線割れ",2
3697,株式会社ＳＨＩＦＴ,722.2999877929688,-60.31318748390282,59.10557758273794,670.1719995117187,952.040499572754,"大幅下落,長期線割れ",2
9759,株式会社ＮＳＤ,2551.0,-28.056424634862715,41.629464285714285,2612.82,3071.640087890625,"大幅下落,長期線割れ",2
2726,株式会社パルグループホールディングス,1400.0,-51.32810160649559,45.11627906976744,1424.88,1888.2143255615235,"大幅下落,長期線割れ",2
5929,三和ホールディングス株式会社,3538.0,-28.826913594568783,59.85853227232537,3478.76,3952.224548339844,"大幅下落,長期線割れ",2
3064,株式会社ＭｏｎｏｔａＲＯ,1885.0,-36.63549892768373,51.612903225806456,1876.58,2132.884306640625,"大幅下落,長期線割れ",2
4716,日本オラクル株式会社,9396.0,-47.43496503496504,57.5296544610624,8906.08,12106.545,"大幅下落,長期線割れ",2
7906,ヨネックス株式会社,2345.0,-47.57077628065221,36.585365853658544,2493.24,3408.0439709472657,"大幅下落,長期線割れ",2
4684,株式会社オービック,3993.0,-28.06104633748907,43.79194630872484,4119.6,4576.886618652344,"大幅下落,長期線割れ",2
7832,株式会社バンダイナムコホールディングス,3751.0,-33.39121419779998,56.75105485232068,3707.44,4314.977744140625,"大幅下落,長期線割れ",2
3635,株式会社コーエーテクモホールディングス,1470.5,-36.53988000318565,46.496815286624205,1516.46,1785.6270544433594,"大幅下落,長期線割れ",2
3923,株式会社ラクス,998.9000244140624,-27.723712167444763,74.73997028231798,921.7880029296877,1038.8453387451173,大幅下落,1
6544,ジャパンエレベーターサービスホールディングス株式会社,1662.5,-21.95289162318086,22.05438066465257,1733.06,1751.9781628417968,売られすぎ,1
6532,株式会社ベイカレント,5971.0,-33.38366196949265,62.95120983736613,5490.84,6357.646489257812,大幅下落,1
2371,株式会社カカクコム,3336.0,-6.502242152466367,26.66666666666667,3205.14,2409.6889196777342,売られすぎ,1
4519,中外製薬株式会社,7554.0,-29.4018691588785,42.35565819861432,7862.8,7921.938291015625,大幅下落,1
6814,古野電気株式会社,6340.0,-36.04618733382444,55.61797752808988,6411.2,7017.86626953125,大幅下落,1
5803,株式会社フジクラ,4747.0,-40.16135131728224,39.39110070257611,5569.2,3584.194381713867,大幅下落,1
6368,オルガノ株式会社,15330.0,-23.901712583767683,27.503015681544028,16634.6,13988.858310546875,売られすぎ,1
4812,株式会社電通総研,2158.0,-25.069444444444443,53.63408521303258,2139.16,2252.9120581054685,大幅下落,1
4107,伊勢化学工業株式会社,4105.0,-51.42011834319526,45.69732937685461,4492.4,4387.989490966796,大幅下落,1
9766,コナミグループ株式会社,19700.0,-25.53956986025254,56.46349631614199,19599.4,21227.69478515625,大幅下落,1
9336,大栄環境株式会社,3830.0,-12.256586483390606,29.936305732484072,3948.4,3698.374641113281,売られすぎ,1
