code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
3110,日東紡績株式会社,3170.0,-51.82370820668692,59.13738019169329,3079.6,3609.251638183594,"大幅下落,長期線割れ",2
3064,株式会社ＭｏｎｏｔａＲＯ,1860.0,-31.019254286444287,26.229508196721312,1921.14,1995.707177734375,"大幅下落,売られすぎ",2
6590,芝浦メカトロニクス株式会社,4040.0,-36.07594936708861,50.853889943074,4706.4,4522.346324462891,"大幅下落,長期線割れ",2
4107,伊勢化学工業株式会社,3830.0,-54.46687967003929,76.62337662337663,3634.8,4620.258977050781,"大幅下落,長期線割れ",2
8111,株式会社ゴールドウイン,2138.5,-32.26954060649255,31.75559380378658,2236.06,2396.507202148437,"大幅下落,長期線割れ",2
6368,オルガノ株式会社,13425.0,-33.358153387937456,49.546827794561935,14551.4,14977.46486328125,"大幅下落,長期線割れ",2
4519,中外製薬株式会社,7101.0,-33.04104352783525,51.00942126514131,7028.84,8041.275900878906,"大幅下落,長期線割れ",2
6920,レーザーテック株式会社,34930.0,-40.136277868759,51.98665453442523,40622.0,36700.431875,大幅下落,1
4980,デクセリアルズ株式会社,2973.5,-43.12356541698546,44.04543788933676,3327.84,3033.5251696777345,大幅下落,1
8035,東京エレクトロン株式会社,54020.0,-33.522028058085155,53.752107925801006,59465.2,46733.93771484375,大幅下落,1
4716,日本オラクル株式会社,9385.0,-39.32268440744418,55.68982880161128,8882.4,9608.16803466797,大幅下落,1
5803,株式会社フジクラ,5341.0,-32.67364174965335,68.6536248561565,4895.88,4304.984525146484,大幅下落,1
8136,株式会社サンリオ,1201.5,-25.2324783035297,40.98457888493476,1247.12,1054.8476895141605,大幅下落,1
5706,三井金属株式会社,28570.0,-50.48526863084922,52.88480344220614,30668.2,30609.702915039063,大幅下落,1
3697,株式会社ＳＨＩＦＴ,955.0,-41.17647058823529,54.53527435610302,855.3680004882813,786.1224996948242,大幅下落,1
6146,株式会社ディスコ,60320.0,-34.20593368237348,63.15789473684211,62585.2,63862.74654296875,大幅下落,1
1961,三機工業株式会社,2400.0,-26.7175572519084,59.68819599109132,2407.88,2273.458634643555,大幅下落,1
2726,株式会社パルグループホールディングス,1532.0,-46.73903690082232,49.29577464788733,1470.52,1636.8220794677734,大幅下落,1
6383,株式会社ダイフク,5838.0,-25.279573940215737,55.23038605230386,6165.92,5963.154553222656,大幅下落,1
7735,株式会社ＳＣＲＥＥＮホールディングス,13080.0,-33.8391502276176,59.35374149659864,14494.2,10724.578647460938,大幅下落,1
6417,株式会社三共,1909.0,-34.710635831790256,49.02912621359224,1831.94,2076.210548095703,大幅下落,1
6507,シンフォニアテクノロジー株式会社,12500.0,-26.035502958579883,51.67785234899329,13435.6,12150.5191015625,大幅下落,1
1942,株式会社関電工,5407.0,-27.520107238605892,47.89828749351324,5681.72,5817.989497070313,大幅下落,1
7906,ヨネックス株式会社,2811.0,-36.01576583029848,60.76923076923077,2643.72,3033.9506604003905,大幅下落,1
