code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
5032,ＡＮＹＣＯＬＯＲ株式会社,2097.0,-68.67372898377162,14.403669724770635,2676.76,4323.747021484375,"大幅下落,売られすぎ,長期線割れ,25日線大幅下方乖離",4
3923,株式会社ラクス,916.4000244140624,-33.693072063780214,28.936709583487968,950.4760034179689,1021.1785314941408,"大幅下落,売られすぎ,長期線割れ",3
4194,ビジョナル株式会社,6986.0,-43.932584269662925,21.692169216921695,7694.2,9093.795,"大幅下落,売られすぎ,長期線割れ",3
4716,日本オラクル株式会社,8446.0,-52.749650349650345,22.156631247540343,8892.52,11694.735,"大幅下落,売られすぎ,長期線割れ",3
9759,株式会社ＮＳＤ,2413.0,-31.94831542294148,22.628726287262865,2546.72,3025.34388671875,"大幅下落,売られすぎ,長期線割れ",3
4684,株式会社オービック,3726.0,-32.871389595162604,15.197956577266922,4003.84,4496.409953613282,"大幅下落,売られすぎ,長期線割れ",3
4812,株式会社電通総研,1986.0,-31.041666666666668,23.18840579710144,2092.64,2243.7133520507814,"大幅下落,売られすぎ,長期線割れ",3
9766,コナミグループ株式会社,17705.0,-33.08010580587671,16.2381596752368,19228.8,20910.956103515626,"大幅下落,売られすぎ,長期線割れ",3
3697,株式会社ＳＨＩＦＴ,621.0999755859375,-65.80787362587738,18.317216743983124,672.82,898.4629995727539,"大幅下落,売られすぎ,長期線割れ",3
8136,株式会社サンリオ,945.5,-44.96098205191348,59.96777895002836,884.1240014648438,1113.031558227539,"大幅下落,長期線割れ",2
3635,株式会社コーエーテクモホールディングス,1510.5,-34.43269442746911,47.81818181818181,1489.54,1755.3074633789065,"大幅下落,長期線割れ",2
6417,株式会社三共,1554.0,-47.1125410651206,36.30434782608696,1628.2,2273.612315673828,"大幅下落,長期線割れ",2
6814,古野電気株式会社,6220.0,-37.25666959249023,53.80434782608695,6046.4,7078.612189941407,"大幅下落,長期線割れ",2
3064,株式会社ＭｏｎｏｔａＲＯ,1774.5,-39.66084590592182,39.285714285714285,1869.84,2085.1519604492187,"大幅下落,長期線割れ",2
6532,株式会社ベイカレント,5458.0,-39.107021776836525,30.61658398299079,5714.12,6208.404948730469,"大幅下落,長期線割れ",2
9697,株式会社カプコン,2868.5,-42.089660718716985,40.7041383570105,2980.14,3582.376049804688,"大幅下落,長期線割れ",2
2726,株式会社パルグループホールディングス,1375.0,-52.19724264923674,50.5050505050505,1402.0,1822.0849151611328,"大幅下落,長期線割れ",2
8111,株式会社ゴールドウイン,2193.5,-30.52758350261464,76.79425837320574,2139.9,2441.9769775390623,"大幅下落,長期線割れ",2
7906,ヨネックス株式会社,2290.0,-48.80045956618062,46.40657084188911,2367.52,3317.3638269042967,"大幅下落,長期線割れ",2
7832,株式会社バンダイナムコホールディングス,3644.0,-35.291278202288225,33.99503722084367,3690.72,4219.660131835937,"大幅下落,長期線割れ",2
4816,東映アニメーション株式会社,2337.0,-34.343555236387125,43.14516129032258,2407.52,2686.421064453125,"大幅下落,長期線割れ",2
4107,伊勢化学工業株式会社,3955.0,-53.19526627218934,40.26402640264027,4117.0,4445.319771728516,"大幅下落,長期線割れ",2
4519,中外製薬株式会社,7522.0,-29.70093457943925,46.12903225806451,7652.84,7990.135092773437,大幅下落,1
3110,日東紡績株式会社,20680.0,-37.142857142857146,45.27863777089783,21332.8,16015.050541992188,大幅下落,1
3092,株式会社ＺＯＺＯ,1125.5,-27.068308900600854,70.41984732824427,1054.1480004882812,1200.010823059082,大幅下落,1
7014,株式会社名村造船所,3840.0,-36.103897266623065,65.1639344262295,3725.8,4136.854140625,大幅下落,1
