code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
3110,日東紡績株式会社,2971.0,-54.848024316109424,46.46285104870245,3042.96,3630.0729846191407,"大幅下落,長期線割れ",2
4107,伊勢化学工業株式会社,4010.0,-52.32694189996281,79.25925925925927,3675.8,4632.817996826172,"大幅下落,長期線割れ",2
6368,オルガノ株式会社,13385.0,-33.55671382477041,41.673856773080246,14326.4,14989.632846679688,"大幅下落,長期線割れ",2
4519,中外製薬株式会社,6950.0,-34.464899664618365,60.8346709470305,6999.0,8045.641687011719,"大幅下落,長期線割れ",2
8035,東京エレクトロン株式会社,55410.0,-31.81146935761752,46.7142129393785,57650.0,47100.7651171875,大幅下落,1
6920,レーザーテック株式会社,34950.0,-40.10200147475313,30.22049286640727,39299.2,36898.1733984375,大幅下落,1
5803,株式会社フジクラ,5292.0,-33.29131476112442,58.22189202575533,4944.28,4336.08345336914,大幅下落,1
4716,日本オラクル株式会社,9270.0,-40.0661997290365,62.38145416227608,8979.8,9547.313825683594,大幅下落,1
6146,株式会社ディスコ,60700.0,-33.79144851657941,49.61862705740666,61567.6,63976.8124609375,大幅下落,1
4980,デクセリアルズ株式会社,3021.0,-42.2149961744453,31.840390879478832,3231.58,3041.643638916016,大幅下落,1
3064,株式会社ＭｏｎｏｔａＲＯ,1857.0,-27.89794693843664,36.55913978494624,1907.16,1993.1237908935548,大幅下落,1
3697,株式会社ＳＨＩＦＴ,943.0,-40.766331658291456,62.705713021287856,885.1119970703126,783.4409994506836,大幅下落,1
2726,株式会社パルグループホールディングス,1549.0,-46.14802099175834,75.83892617449663,1483.36,1629.6631414794922,大幅下落,1
6590,芝浦メカトロニクス株式会社,4095.0,-35.20569620253164,35.07462686567165,4549.2,4533.422054443359,大幅下落,1
1961,三機工業株式会社,2409.0,-26.44274809160305,56.67125171939477,2387.08,2283.8580731201173,大幅下落,1
5706,三井金属株式会社,28330.0,-50.90121317157712,41.65497896213184,30178.8,30819.256708984376,大幅下落,1
7735,株式会社ＳＣＲＥＥＮホールディングス,13305.0,-32.701062215478,52.481520591341074,13902.8,10820.860227050782,大幅下落,1
9983,株式会社ファーストリテイリング,72530.0,-18.22076897057165,27.530954115076483,77347.2,68524.6355078125,売られすぎ,1
8111,株式会社ゴールドウイン,2185.0,-30.79679505503213,43.7914691943128,2223.5,2390.727067871094,大幅下落,1
6417,株式会社三共,1970.5,-32.607285440829074,71.47651006711409,1865.54,2065.3439904785155,大幅下落,1
6507,シンフォニアテクノロジー株式会社,12270.0,-27.39644970414201,35.8642972536349,13192.8,12174.309086914063,大幅下落,1
1942,株式会社関電工,5400.0,-27.61394101876676,46.62360540223136,5595.6,5831.785480957031,大幅下落,1
7906,ヨネックス株式会社,2864.0,-34.80937507576479,78.35218093699515,2668.36,3017.4375415039062,大幅下落,1
5334,日本特殊陶業株式会社,8701.0,-22.76076342654239,22.64678471575023,9427.44,8188.144230957031,売られすぎ,1
