code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
6417,株式会社三共,1725.5,-41.27586203852356,28.64721485411141,1847.96,2395.7375732421874,"大幅下落,売られすぎ,長期線割れ",3
6814,古野電気株式会社,6080.0,-38.668898894266974,27.86885245901638,6880.4,6920.805581054688,"大幅下落,売られすぎ,長期線割れ",3
7906,ヨネックス株式会社,2531.0,-43.4122109877743,26.997840172786184,2732.04,3439.444031982422,"大幅下落,売られすぎ,長期線割れ",3
3092,株式会社ＺＯＺＯ,1018.0,-34.568382454459126,38.76543209876542,1048.26,1241.2808703613282,"大幅下落,長期線割れ",2
6532,株式会社ベイカレント,5767.0,-35.659617916272666,61.52497808939528,5355.76,6490.184389648438,"大幅下落,長期線割れ",2
4716,日本オラクル株式会社,8950.0,-49.93006993006993,49.15053338601344,9018.6,12469.685,"大幅下落,長期線割れ",2
8136,株式会社サンリオ,864.7999877929688,-49.65865462755979,36.54911785736743,931.8,1162.493279724121,"大幅下落,長期線割れ",2
3923,株式会社ラクス,940.0,-31.985475120541533,59.48037444350536,869.9719995117188,1046.5011825561523,"大幅下落,長期線割れ",2
5032,ＡＮＹＣＯＬＯＲ株式会社,2903.0,-56.63320707672342,55.0920245398773,2899.374248046875,4540.689919433594,"大幅下落,長期線割れ",2
5929,三和ホールディングス株式会社,3306.0,-34.501279444877305,34.06795224977043,3553.16,4002.599149169922,"大幅下落,長期線割れ",2
9759,株式会社ＮＳＤ,2606.0,-26.5053087410632,38.04463336875664,2706.42,3113.5719213867187,"大幅下落,長期線割れ",2
4194,ビジョナル株式会社,7848.0,-37.014446227929376,61.72914147521161,7506.04,9535.07,"大幅下落,長期線割れ",2
3697,株式会社ＳＨＩＦＴ,656.5,-64.07660738714091,46.0715907156234,663.7680029296876,996.9409997558594,"大幅下落,長期線割れ",2
5803,株式会社フジクラ,4850.0,-38.862977436026725,39.21627731725697,5945.2,3416.537210083008,"大幅下落,25日線大幅下方乖離",2
9697,株式会社カプコン,3182.0,-35.76060673068066,37.05882352941176,3391.76,3700.974145507813,"大幅下落,長期線割れ",2
3635,株式会社コーエーテクモホールディングス,1531.0,-35.285314145534855,40.81920903954802,1594.0,1809.1174267578128,"大幅下落,長期線割れ",2
8111,株式会社ゴールドウイン,2157.5,-31.66777360697109,44.69578783151326,2212.76,2474.5459765625,"大幅下落,長期線割れ",2
4684,株式会社オービック,4141.0,-25.39463883885355,42.08333333333333,4170.32,4639.9820166015625,"大幅下落,長期線割れ",2
7832,株式会社バンダイナムコホールディングス,3704.0,-34.22582175117333,49.14914914914915,3769.88,4371.839270019531,"大幅下落,長期線割れ",2
9744,株式会社メイテックグループホールディングス,2990.5,-16.95566927719617,29.43221320973349,3099.92,3218.3282177734377,売られすぎ,1
3064,株式会社ＭｏｎｏｔａＲＯ,1956.5,-34.665841177045394,55.40720961281709,1858.88,2170.3712438964844,大幅下落,1
4812,株式会社電通総研,2129.0,-26.07638888888889,47.89156626506025,2160.68,2253.315991821289,大幅下落,1
4107,伊勢化学工業株式会社,4695.0,-44.43786982248521,38.28715365239295,4916.0,4310.495489501953,大幅下落,1
9766,コナミグループ株式会社,19630.0,-25.804150068870936,49.05548996458087,20021.0,21310.25447265625,大幅下落,1
4816,東映アニメーション株式会社,2521.0,-29.174198866466387,44.71865745310958,2687.8,2781.542614746094,大幅下落,1
