code,name,current_price,drawdown_pct,rsi_14,ma_25,ma_200,signals,signal_count
3110,日東紡績株式会社,2886.0,-56.13981762917933,25.641025641025635,3559.92,3486.2397161865238,"大幅下落,売られすぎ,長期線割れ,25日線大幅下方乖離",4
6507,シンフォニアテクノロジー株式会社,12530.0,-25.857988165680474,27.47415066469719,14860.4,11903.848959960938,"大幅下落,売られすぎ,25日線大幅下方乖離",3
4980,デクセリアルズ株式会社,3371.0,-35.52027543993879,29.334990677439407,4056.32,2962.964044189453,"大幅下落,売られすぎ,25日線大幅下方乖離",3
6146,株式会社ディスコ,54900.0,-40.11780104712042,30.593607305936075,72911.6,63149.0678125,"大幅下落,長期線割れ,25日線大幅下方乖離",3
4716,日本オラクル株式会社,8773.0,-43.27947898843983,45.89687726942629,8509.16,9948.393537597656,"大幅下落,長期線割れ",2
6920,レーザーテック株式会社,37440.0,-35.8345904210231,38.7008547008547,46133.16765625,35224.8382421875,"大幅下落,25日線大幅下方乖離",2
5032,ＡＮＹＣＯＬＯＲ株式会社,2631.0,-60.6965097550325,66.32860040567951,2369.84,3985.9435180664063,"大幅下落,長期線割れ",2
6857,株式会社アドバンテスト,25510.0,-29.020589872008905,41.53346653346654,30020.8,24186.180234375,"大幅下落,25日線大幅下方乖離",2
8035,東京エレクトロン株式会社,55920.0,-31.18385429485602,30.17266608135792,70142.8,44586.69858398438,"大幅下落,25日線大幅下方乖離",2
2726,株式会社パルグループホールディングス,1479.0,-48.58161591143356,40.3899721448468,1452.08,1682.836441040039,"大幅下落,長期線割れ",2
5706,三井金属株式会社,28010.0,-51.45580589254766,32.32142857142857,36851.6,29278.484946289063,"大幅下落,25日線大幅下方乖離",2
5803,株式会社フジクラ,4073.0,-48.65750661792512,32.76992066229734,5228.24,4111.999327392578,"大幅下落,25日線大幅下方乖離",2
4626,太陽ホールディングス株式会社,4689.0,-25.274900398406373,23.94957983193277,4895.12,4820.8325,"大幅下落,売られすぎ",2
1980,ダイダン株式会社,2566.0,-28.866127387142782,20.462046204620464,2762.68,2621.634577026367,"大幅下落,売られすぎ",2
4107,伊勢化学工業株式会社,3520.0,-58.15232805183768,34.61538461538461,3814.7812890625,4557.584284667969,"大幅下落,長期線割れ",2
6417,株式会社三共,1845.5,-37.191888375598495,85.14056224899599,1648.94,2132.3977307128907,"大幅下落,長期線割れ",2
1961,三機工業株式会社,2338.0,-28.61068702290077,19.874213836477992,2718.4,2214.4488262939453,"大幅下落,売られすぎ",2
7735,株式会社ＳＣＲＥＥＮホールディングス,14175.0,-28.300455235204858,34.009873834339004,17256.4,10218.296467285156,"大幅下落,25日線大幅下方乖離",2
6871,株式会社日本マイクロニクス,12960.0,-28.71287128712871,40.17857142857142,15904.4,10799.394604492189,"大幅下落,25日線大幅下方乖離",2
4519,中外製薬株式会社,6999.0,-34.00285363347682,34.310257705912065,7347.3810546875,8039.865698242187,"大幅下落,長期線割れ",2
7906,ヨネックス株式会社,2619.0,-41.44471773092884,63.50877192982456,2454.96,3128.074033203125,"大幅下落,長期線割れ",2
6383,株式会社ダイフク,5861.0,-25.02730109123794,27.641551493535445,6760.60869140625,5859.600461425781,"大幅下落,売られすぎ",2
3635,株式会社コーエーテクモホールディングス,1530.0,-26.85326603252781,41.27829560585886,1548.98,1716.9980487060548,"大幅下落,長期線割れ",2
6590,芝浦メカトロニクス株式会社,4620.0,-26.89873417721519,35.36231884057972,5200.8,4424.982055664063,大幅下落,1
3064,株式会社ＭｏｎｏｔａＲＯ,1977.0,-28.555131684618654,55.15759312320917,1890.2010302734373,2003.2522674560544,大幅下落,1
6544,ジャパンエレベーターサービスホールディングス株式会社,1692.5,-19.139068502419683,19.53405017921148,1742.9,1716.4036602783203,売られすぎ,1
3697,株式会社ＳＨＩＦＴ,950.0,-44.99131441806601,76.97237299292127,709.6040014648438,809.9609997558593,大幅下落,1
4194,ビジョナル株式会社,9000.0,-27.768860353130016,65.61546286876907,8107.72,8659.96,大幅下落,1
6368,オルガノ株式会社,13535.0,-32.81211218664681,37.93103448275862,15667.2,14774.990595703124,大幅下落,1
4021,日産化学株式会社,7419.0,-14.792695532330308,27.54036087369421,8126.64,6260.663405761718,売られすぎ,1
9983,株式会社ファーストリテイリング,79950.0,-9.85454955462848,29.54194544518785,81823.6,66040.37509765624,売られすぎ,1
6814,古野電気株式会社,7320.0,-26.16058222138721,65.0887573964497,6635.2,7226.17234375,大幅下落,1
1969,高砂熱学工業株式会社,4390.0,-22.41982473212873,22.127987663839637,4810.12,4568.679304199219,売られすぎ,1
7014,株式会社名村造船所,4375.0,-27.201705870176017,55.16224188790561,3888.2,4218.054895019532,大幅下落,1
1942,株式会社関電工,5905.0,-20.84450402144772,25.06902263942574,6388.12,5712.415693359375,売られすぎ,1
5334,日本特殊陶業株式会社,8941.0,-20.630270750110963,27.29294052251251,10255.16,7856.174636230468,売られすぎ,1
