current_price,high_52w,low_52w,drawdown_pct,ma_25,ma_200,rsi_14,volume_avg_25,code,name
,38730.0,10414.880981730657,,,,60.93133385951066,9315468.0,6857,株式会社アドバンテスト
,1382.057732029965,715.2024676394905,,,,56.81492109038738,2028160.0,3923,株式会社ラクス
,58349.19506578948,14756.159193386773,,,,25.156873930405027,3214428.0,6920,レーザーテック株式会社
,1421.1236162437237,974.5,,,,47.565543071161045,3154068.0,3092,株式会社ＺＯＺＯ
,1588.3987073866142,818.7999877929688,,,,42.99516908212561,26900288.0,8136,株式会社サンリオ
,8963.26663477891,3733.4596946022725,,,,68.41036058913153,1321872.0,6532,株式会社ベイカレント
,15467.065258818728,7489.172521106055,,,,55.2463768115942,293552.0,4716,日本オラクル株式会社
,1994.3685867903075,1432.0,,,,42.618384401114206,778452.0,6544,ジャパンエレベーターサービスホールディングス株式会社
,17155.0,6028.418262645158,,,,81.23188405797102,4192972.0,6098,株式会社リクルートホールディングス
,3601.088688380282,2952.5,,,,76.55677655677655,340164.0,9744,株式会社メイテックグループホールディングス
,7933.0,1864.3142816822278,,,,61.32949824224992,60869996.0,5803,株式会社フジクラ
,3740.0,1546.4690067940182,,,,28.57142857142857,317632.0,2371,株式会社カカクコム
,81260.0,19490.131093906683,,,,50.580204778157004,3868688.0,8035,東京エレクトロン株式会社
,2575.5161207607025,1667.475239894701,,,,42.75466284074605,2269160.0,3064,株式会社ＭｏｎｏｔａＲＯ
,2775.0,1687.8906144222294,,,,59.86078886310904,552492.0,2222,寿スピリッツ株式会社
,5228.0,1855.4246838631288,,,,45.51804423748545,1864168.0,4980,デクセリアルズ株式会社
,12150.0,6280.0,,,,60.02252252252253,205356.0,4194,ビジョナル株式会社
,6580.0,1058.4680623372396,,,,49.543256313809785,7365656.0,3110,日東紡績株式会社
,794.2644208679098,606.4936505940452,,,,73.498545106922,2303940.0,2127,株式会社日本Ｍ＆Ａセンターホールディングス
,3830.0,2394.1100255095525,,,,76.19047619047619,233580.0,8919,株式会社カチタス
,91680.0,36947.078089677525,,,,47.550000000000004,1868908.0,6146,株式会社ディスコ
,10605.003981733093,5991.778444372673,,,,61.3618368962787,2729148.0,4519,中外製薬株式会社
,57700.0,9626.465782485178,,,,40.30931227377427,1702708.0,5706,三井金属株式会社
,1563.0,590.0,,,,62.922494025611186,6328288.0,3697,株式会社ＳＨＩＦＴ
,2876.403111876235,1314.0,,,,56.98324022346369,751048.0,2726,株式会社パルグループホールディングス
,3607.282867847411,1831.4539033783158,,,,55.16528925619835,793372.0,1980,ダイダン株式会社
,4431.244126722158,2736.0,,,,66.93386773547094,3308104.0,9697,株式会社カプコン
,6275.0,3649.1203703703704,,,,38.275862068965516,385276.0,4626,太陽ホールディングス株式会社
,6320.0,1920.366603152253,,,,20.749279538904887,1943400.0,6590,芝浦メカトロニクス株式会社
,20145.0,10457.13644617895,,,,29.657794676806077,309464.0,6368,オルガノ株式会社
,18180.0,4195.068102984612,,,,38.82113821138211,1457176.0,6871,株式会社日本マイクロニクス
,3275.0,1541.379756937173,,,,54.98220640569395,780960.0,1961,三機工業株式会社
,9913.404276760428,4986.3827974759615,,,,44.973544973544975,348328.0,6814,古野電気株式会社
,19770.0,5239.344629134953,,,,44.29928741092637,3339300.0,7735,株式会社ＳＣＲＥＥＮホールディングス
,88690.0,44170.195496384185,,,,17.10398445092322,1028972.0,9983,株式会社ファーストリテイリング
,8707.0,4760.125819102462,,,,64.62058965683906,724556.0,4021,日産化学株式会社
,3157.3682197776347,2031.0,,,,38.0224260958206,580340.0,8111,株式会社ゴールドウイン
,2131.5,1595.4594470315114,,,,59.54692556634304,1025768.0,4732,株式会社ユー・エス・エス
,7813.124613782289,4396.456794949752,,,,31.42201834862385,2037860.0,6383,株式会社ダイフク
,26457.005369196777,16850.0,,,,73.03634232121922,590972.0,9766,コナミグループ株式会社
,5658.662132229104,3892.8523804843203,,,,55.76739752144899,713232.0,1969,高砂熱学工業株式会社
,2091.6860084011128,1417.5,,,,77.42616033755274,1369008.0,3635,株式会社コーエーテクモホールディングス
