current_price,high_52w,low_52w,drawdown_pct,ma_25,ma_200,rsi_14,volume_avg_25,code,name
35020.0,38730.0,10414.880981730657,-9.579137619416473,31538.6,25394.619072265625,72.94392523364486,9735292.0,6857,株式会社アドバンテスト
1083.5,1382.057732029965,715.2024676394905,-21.60240669479442,1049.1919995117187,966.4568740844727,46.91729323308271,2088532.0,3923,株式会社ラクス
35210.0,58349.19506578948,14756.159193386773,-39.656408352676905,41028.8,36629.511328125,51.31736526946108,3715588.0,6920,レーザーテック株式会社
1113.0,1471.030008045768,974.5,-24.338729059742516,1152.68,1160.3988931274414,24.60136674259681,3658048.0,3092,株式会社ＺＯＺＯ
1163.0,1711.1610194693897,818.7999877929688,-32.03444989878088,1247.06,1056.0630587768555,38.95705521472392,28759156.0,8136,株式会社サンリオ
7427.0,8963.26663477891,3733.4596946022725,-17.13958423169015,7003.64,5894.311872558594,50.5488761108207,1593292.0,6532,株式会社ベイカレント
9081.0,15467.065258818728,7489.172521106055,-41.28815099669692,8851.88,9628.215695800782,53.24123273113709,321632.0,4716,日本オラクル株式会社
1525.0,1994.3685867903075,1432.0,-23.534696138876658,1632.08,1699.061290283203,25.0,771088.0,6544,ジャパンエレベーターサービスホールディングス株式会社
15740.0,16980.0,6028.418262645158,-7.302709069493522,13668.8,9077.883664550782,71.3938411669368,4352112.0,6098,株式会社リクルートホールディングス
3320.0,3601.088688380282,2952.5,-7.8056585856182155,3294.0,3242.190788574219,41.25000000000001,352084.0,9744,株式会社メイテックグループホールディングス
5328.0,7933.0,1848.661672289687,-32.83751418126812,4874.24,4292.582744140625,67.93229643183898,56047912.0,5803,株式会社フジクラ
3700.0,3740.0,1546.4690067940182,-1.06951871657754,3674.36,2640.6412890625,55.68181818181818,414616.0,2371,株式会社カカクコム
54660.0,81260.0,19490.131093906683,-32.73443268520798,60149.6,46611.110546875,59.20221169036335,4373120.0,8035,東京エレクトロン株式会社
1818.5,2767.1686527195575,1667.475239894701,-34.28300807712647,1925.5,1996.2527185058593,18.69047619047619,2266532.0,3064,株式会社ＭｏｎｏｔａＲＯ
2701.5,2775.0,1687.8906144222294,-2.6486486486486487,2587.16,2048.249149169922,64.28571428571428,613164.0,2222,寿スピリッツ株式会社
2853.5,5228.0,1855.4246838631288,-45.418898240244836,3366.14,3030.301884765625,38.69931754315536,1780160.0,4980,デクセリアルズ株式会社
9037.0,12375.0,6280.0,-26.97373737373737,8817.04,8539.86,43.85382059800664,214120.0,4194,ビジョナル株式会社
2996.0,6580.0,1040.6286793834759,-54.46808510638298,3090.0,3600.6877618408203,56.2751677852349,6969828.0,3110,日東紡績株式会社
653.5999755859375,794.2644208679098,606.4936505940452,-17.7100272385694,662.9480029296875,677.1220944213867,34.98949717119825,2130228.0,2127,株式会社日本Ｍ＆Ａセンターホールディングス
3600.0,3820.0,2394.1100255095525,-5.7591623036649215,3381.0,3204.6271911621093,61.53846153846154,206324.0,8919,株式会社カチタス
59760.0,91680.0,36947.078089677525,-34.81675392670157,63038.4,63814.15849609375,63.14641744548287,1922972.0,6146,株式会社ディスコ
6885.0,10605.003981733093,5844.734842567273,-35.07781786919387,7034.44,8040.603657226562,42.76729559748428,2915804.0,4519,中外製薬株式会社
27505.0,57700.0,8279.589540867488,-52.331022530329285,30901.0,30534.562485351562,53.5480138835326,1647516.0,5706,三井金属株式会社
909.7000122070312,1683.0,590.0,-45.94771169298685,846.2160009765626,787.1474996948242,45.38584993514229,8134220.0,3697,株式会社ＳＨＩＦＴ
1519.0,2876.403111876235,1314.0,-47.19099024304772,1467.24,1639.5778204345704,45.320197044334975,838600.0,2726,株式会社パルグループホールディングス
2664.0,3607.282867847411,1760.5171995111964,-26.14940115329243,2614.32,2662.1510302734373,59.39086294416244,826352.0,1980,ダイダン株式会社
4132.0,4431.244126722158,2736.0,-6.75304989218711,3789.84,3480.710343017578,46.027846027846024,3388700.0,9697,株式会社カプコン
4754.0,6275.0,3487.481561957465,-24.239043824701195,4795.44,4891.9775,55.45023696682465,415448.0,4626,太陽ホールディングス株式会社
4110.0,6320.0,1839.4467292906745,-34.96835443037975,4761.6,4518.17240600586,50.09345794392523,2262024.0,6590,芝浦メカトロニクス株式会社
13120.0,20145.0,10457.13644617895,-34.872176718788786,14624.4,14972.497387695312,54.74254742547424,313704.0,6368,オルガノ株式会社
13880.0,18180.0,4195.068102984612,-23.652365236523654,14560.4,11350.515747070312,63.24269889224571,1464852.0,6871,株式会社日本マイクロニクス
2358.0,3275.0,1493.812199090801,-28.000000000000004,2413.88,2269.903427734375,58.81683731513083,830332.0,1961,三機工業株式会社
7590.0,9913.404276760428,4925.440848214285,-23.4369971393892,7500.4,7246.82712890625,62.35294117647059,463348.0,6814,古野電気株式会社
13180.0,19770.0,5239.344629134953,-33.33333333333333,14697.4,10691.079360351563,62.02321724709785,3757156.0,7735,株式会社ＳＣＲＥＥＮホールディングス
74940.0,88690.0,44170.195496384185,-15.503438944638628,78192.8,68159.85826171875,29.255319148936167,1160784.0,9983,株式会社ファーストリテイリング
7762.0,8707.0,4760.125819102462,-10.853336396003217,7750.2,6449.331662597656,59.37349397590361,714736.0,4021,日産化学株式会社
2100.0,3157.3682197776347,2031.0,-33.48891057920709,2241.9,2398.706301269531,23.624595469255667,559100.0,8111,株式会社ゴールドウイン
1972.0,2131.5,1595.4594470315114,-7.482993197278912,1992.26,1779.5857958984375,31.134020618556704,1074416.0,4732,株式会社ユー・エス・エス
5841.0,7813.124613782289,4396.456794949752,-25.241177010071965,6196.48,5957.922836914063,52.6097271648873,1977236.0,6383,株式会社ダイフク
21680.0,26457.005369196777,16850.0,-18.055729673618025,20219.8,20426.65462890625,41.49377593360996,627800.0,9766,コナミグループ株式会社
4149.0,5658.662132229104,3892.8523804843203,-26.678781962096153,4348.16,4579.020739746094,50.033760972316,726784.0,1969,高砂熱学工業株式会社
1659.5,2091.6860084011128,1417.5,-20.66208822286268,1593.16,1692.0261907958984,51.603053435114504,1416212.0,3635,株式会社コーエーテクモホールディングス
2809.0,3545.8343389980782,2378.0,-20.78028098758501,2762.28,2916.5129821777346,40.4,293464.0,9759,株式会社ＮＳＤ
4290.0,6009.756206921408,2957.5513624987066,-28.61607272755545,4241.6,4273.509383544922,55.762081784386616,1356908.0,7014,株式会社名村造船所
3514.0,4741.639395284301,3258.0,-25.890610671600715,3697.28,3773.365145263672,28.79227053140096,662012.0,5929,三和ホールディングス株式会社
1926.5,2923.9065570951257,1526.0,-34.112121492898865,1822.14,2080.1072521972656,50.58430717863105,1034676.0,6417,株式会社三共
2337.0,2717.0,1534.222580718994,-13.986013986013987,2238.68,2205.429080200195,53.89671361502348,6920276.0,4503,アステラス製薬株式会社
3820.0,8411.459553497516,2601.8785984848487,-54.5857651017102,3629.0,4616.218892822266,73.88535031847134,215792.0,4107,伊勢化学工業株式会社
2705.0,2847.8730105344766,1708.7238221964587,-5.016832211477816,2692.76,2300.9827099609374,45.54140127388535,546720.0,4812,株式会社電通総研
5359.0,5534.076075994318,3530.0,-3.1636008177365276,4689.84,4125.320471191406,66.52267818574515,3133468.0,7832,株式会社バンダイナムコホールディングス
12340.0,16900.0,7280.357215521955,-26.982248520710062,13505.2,12140.303505859374,52.69382391590013,180880.0,6507,シンフォニアテクノロジー株式会社
5288.0,7460.0,3647.756933163323,-29.115281501340483,5711.36,5812.946401367188,41.962421711899786,1371476.0,1942,株式会社関電工
2775.0,4393.270234508319,2181.0,-36.83520812803883,2633.12,3040.1872351074217,59.905660377358494,606256.0,7906,ヨネックス株式会社
