current_price,high_52w,low_52w,drawdown_pct,ma_25,ma_200,rsi_14,volume_avg_25,code,name
2265.0,6694.0619868661115,2175.0,-66.16404203540426,2808.32,4400.302707519531,16.54964894684052,989292.0,5032,ＡＮＹＣＯＬＯＲ株式会社
1088.0,1543.224975314066,974.5,-29.498289788980497,1031.1880004882812,1209.4737014770508,72.20956719817768,7445984.0,3092,株式会社ＺＯＺＯ
864.2000122070312,1717.8722209248122,818.7999877929688,-49.69358013474417,876.6240014648438,1133.7915252685548,50.68493341574871,21726268.0,8136,株式会社サンリオ
44000.0,46720.0,13654.65348853392,-5.821917808219178,40415.2,30628.936025390623,52.64864864864865,3023756.0,6920,レーザーテック株式会社
888.0,1382.057732029965,715.2024676394905,-35.74798075217115,935.8600048828125,1032.9209725952148,40.54298632536575,3769140.0,3923,株式会社ラクス
5545.0,8963.26663477891,3733.4596946022725,-38.13639350541563,5618.84,6290.9468359375,46.28726287262872,1547936.0,6532,株式会社ベイカレント
3307.0,3568.0,1546.4690067940182,-7.315022421524664,3333.18,2422.9112255859377,28.870292887029294,1649668.0,2371,株式会社カカクコム
27325.0,32400.0,8200.347497317438,-15.66358024691358,26750.6,21461.933969726564,48.46647646219686,8515640.0,6857,株式会社アドバンテスト
8525.0,17875.0,8275.0,-52.307692307692314,8917.72,11916.425,44.15148609779482,650740.0,4716,日本オラクル株式会社
2342.5,2468.0,1687.8906144222294,-5.085089141004862,2109.0,1884.7323175048828,78.9875835721108,677956.0,2222,寿スピリッツ株式会社
4019.0,4859.0,1855.4246838631288,-17.287507717637375,3891.84,2633.940993041992,42.10766423357664,3459828.0,4980,デクセリアルズ株式会社
68000.0,71000.0,19490.131093906683,-4.225352112676056,54320.4,36999.55180664062,72.61292166952543,3704336.0,8035,東京エレクトロン株式会社
1617.0,2130.123760605308,1531.8133011710088,-24.08891774717802,1736.58,1742.9693029785155,23.066485753052916,780292.0,6544,ジャパンエレベーターサービスホールディングス株式会社
1814.0,2974.851798878205,1684.5,-39.02217244287443,1877.82,2112.1454162597656,41.158841158841156,3592328.0,3064,株式会社ＭｏｎｏｔａＲＯ
79900.0,80542.21733906664,32633.613242340776,-0.7973673438403569,68323.2,57958.0362109375,63.757476889613926,1780780.0,6146,株式会社ディスコ
7391.0,12460.0,6280.0,-40.68218298555377,7755.6,9242.015,43.804143126177024,311728.0,4194,ビジョナル株式会社
3047.0,3601.088688380282,2915.354867227052,-15.38669931035503,3021.96,3217.7074450683594,59.39086294416244,435932.0,9744,株式会社メイテックグループホールディングス
13945.0,14225.0,4971.730859902612,-1.968365553602812,11675.8,8502.419714355468,68.70179948586119,2726376.0,7735,株式会社ＳＣＲＥＥＮホールディングス
7450.0,10700.0,5838.138484321139,-30.373831775700932,7742.12,7950.8499438476565,35.17118719430859,2561704.0,4519,中外製薬株式会社
645.2999877929688,1820.0,590.0,-64.54395671467205,673.7959985351563,927.802999572754,46.69759006223239,8572860.0,3697,株式会社ＳＨＩＦＴ
2171.0,3157.3682197776347,2040.0,-31.24020231783742,2145.16,2446.4739318847655,61.134453781512605,557748.0,8111,株式会社ゴールドウイン
2787.0,4953.346907651631,2783.0,-43.73501287190666,3071.62,3620.1271655273435,26.184834123222757,3366108.0,9697,株式会社カプコン
4256.0,7933.0,1086.2947253420027,-46.350687003655615,5183.28,3643.75723815918,24.84447900466563,72243968.0,5803,株式会社フジクラ
10790.0,11755.0,6028.418262645158,-8.209272649936198,9838.64,8066.362724609375,68.11308349769888,7135928.0,6098,株式会社リクルートホールディングス
1424.0,2876.403111876235,1325.0,-50.493726205464085,1412.36,1857.9142755126952,59.276018099547514,853484.0,2726,株式会社パルグループホールディングス
15160.0,20145.0,7759.15600678066,-24.74559444030777,16299.0,14067.703461914063,32.10161662817552,290904.0,6368,オルガノ株式会社
15060.0,17890.0,4190.132899571132,-15.818893236444943,14594.0,9094.3775,48.33948339483395,1215364.0,6871,株式会社日本マイクロニクス
4168.0,4590.0,1619.9617558218263,-9.193899782135077,3919.24,2767.046179199219,54.67706013363029,1735056.0,6323,ローツェ株式会社
43900.0,57700.0,4541.884232545384,-23.91681109185442,47474.0,24798.347001953123,36.241610738255034,2492484.0,5706,三井金属株式会社
1463.0,2317.2033082726884,1427.5,-36.86354603513132,1502.72,1771.980082397461,42.16101694915255,1102700.0,3635,株式会社コーエーテクモホールディングス
5630.0,9913.404276760428,2935.7580510919747,-43.208207364263664,6156.0,7047.484438476563,30.857142857142847,321624.0,6814,古野電気株式会社
80530.0,82900.0,42828.873335374665,-2.858866103739445,76418.0,60651.60439453125,66.56516443361754,1067052.0,9983,株式会社ファーストリテイリング
1597.0,2938.314737173227,1569.0,-45.649117169239126,1679.26,2311.9744921875,35.71428571428572,1155672.0,6417,株式会社三共
3618.0,4912.91860442401,3258.0,-26.35742027677712,3476.16,3926.3227416992186,64.51319381255686,952084.0,5929,三和ホールディングス株式会社
8875.0,9057.0,2586.842840681385,-2.0094954179088,7415.72,5430.9334643554685,59.97076973043196,8088672.0,6525,株式会社ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
1877.0,1943.5,1491.8855899826751,-3.4216619500900434,1789.24,1721.946505126953,70.66895368782161,1364264.0,4732,株式会社ユー・エス・エス
7519.0,7667.0,4024.420170390905,-1.930350854310682,7298.16,5810.296779785156,57.33070348454964,696780.0,4021,日産化学株式会社
6568.0,7857.0,3499.7975240617225,-16.405752831869673,7042.12,5541.4763671875,30.519110096976604,2042280.0,6383,株式会社ダイフク
2516.5,3545.8343389980782,2496.0,-29.029397331882407,2581.76,3049.9868884277344,41.714285714285715,262072.0,9759,株式会社ＮＳＤ
1543.5,1703.0,1224.8473469630424,-9.365825014679977,1569.34,1426.1616766357422,36.617100371747206,1846968.0,6845,アズビル株式会社
3666.0,5631.389245164875,3551.0,-34.90061083687943,3714.48,4273.6175854492185,51.42857142857142,3042680.0,7832,株式会社バンダイナムコホールディングス
3825.0,8450.0,2418.7109071658942,-54.73372781065089,4269.4,4414.184736328125,25.364431486880463,315244.0,4107,伊勢化学工業株式会社
2020.0,2880.0,1728.0,-29.86111111111111,2123.32,2248.7710473632815,40.165631469979296,395352.0,4812,株式会社電通総研
4273.0,5476.449700689935,3139.567793949222,-21.974997789869622,4334.64,4581.660571289062,51.73058933582788,418076.0,7988,株式会社ニフコ
7380.0,7880.0,4259.607514565678,-6.345177664974619,7088.8,6360.8394702148435,58.73015873015873,305268.0,6432,株式会社竹内製作所
